Parent,Total Testfiles,Total Deleted Testfiles,Deleted Testfiles,Total Preserved Testfiles,Computed Final Budget,Algorithm_FAST++_Total Detected Deleted Testfiles,Algorithm_FAST++_Total Failed To Detect Deleted Testfiles,Algorithm_FAST++_Detected Testfiles Line No,Algorithm_FAST++_Detected Testfiles,Algorithm_FAST++_Failed Detected Testfiles,Algorithm_FAST++_False Detected Testfiles Line No,Algorithm_FAST++_False Detected Testfiles,Algorithm_FAST++_Max_repetition,Algorithm_FAST++_Total execution time,Algorithm_FAST++_Total preparation time,Algorithm_FAST++_Optimal execution time,Algorithm_FAST++_Optimal preparation time,Algorithm_FAST-all_Total Detected Deleted Testfiles,Algorithm_FAST-all_Total Failed To Detect Deleted Testfiles,Algorithm_FAST-all_Detected Testfiles Line No,Algorithm_FAST-all_Detected Testfiles,Algorithm_FAST-all_Failed Detected Testfiles,Algorithm_FAST-all_False Detected Testfiles Line No,Algorithm_FAST-all_False Detected Testfiles,Algorithm_FAST-all_Max_repetition,Algorithm_FAST-all_Total execution time,Algorithm_FAST-all_Total preparation time,Algorithm_FAST-all_Optimal execution time,Algorithm_FAST-all_Optimal preparation time,Algorithm_FAST-CS_Total Detected Deleted Testfiles,Algorithm_FAST-CS_Total Failed To Detect Deleted Testfiles,Algorithm_FAST-CS_Detected Testfiles Line No,Algorithm_FAST-CS_Detected Testfiles,Algorithm_FAST-CS_Failed Detected Testfiles,Algorithm_FAST-CS_False Detected Testfiles Line No,Algorithm_FAST-CS_False Detected Testfiles,Algorithm_FAST-CS_Max_repetition,Algorithm_FAST-CS_Total execution time,Algorithm_FAST-CS_Total preparation time,Algorithm_FAST-CS_Optimal execution time,Algorithm_FAST-CS_Optimal preparation time,Algorithm_FAST-pw_Total Detected Deleted Testfiles,Algorithm_FAST-pw_Total Failed To Detect Deleted Testfiles,Algorithm_FAST-pw_Detected Testfiles Line No,Algorithm_FAST-pw_Detected Testfiles,Algorithm_FAST-pw_Failed Detected Testfiles,Algorithm_FAST-pw_False Detected Testfiles Line No,Algorithm_FAST-pw_False Detected Testfiles,Algorithm_FAST-pw_Max_repetition,Algorithm_FAST-pw_Total execution time,Algorithm_FAST-pw_Total preparation time,Algorithm_FAST-pw_Optimal execution time,Algorithm_FAST-pw_Optimal preparation time
293b2021b7befc0fb331c035fa5b4642da8bc1f2,356,6,"['src/test/java/org/jfree/chart/renderer/category/BarRenderer3DTest.java', 'src/test/java/org/jfree/chart/LineChart3DTest.java', 'src/test/java/org/jfree/chart/renderer/category/LineRenderer3DTest.java', 'src/test/java/org/jfree/chart/BarChart3DTest.java', 'src/test/java/org/jfree/chart/renderer/category/StackedBarRenderer3DTest.java', 'src/test/java/org/jfree/chart/StackedBarChart3DTest.java']",350,98,2,4,"[239, 229]","['./src/test/java/org/jfree/chart/BarChart3DTest.java', './src/test/java/org/jfree/chart/StackedBarChart3DTest.java']","['./src/test/java/org/jfree/chart/renderer/category/BarRenderer3DTest.java', './src/test/java/org/jfree/chart/LineChart3DTest.java', './src/test/java/org/jfree/chart/renderer/category/LineRenderer3DTest.java', './src/test/java/org/jfree/chart/renderer/category/StackedBarRenderer3DTest.java']","[225, 226, 3, 8, 238, 223]","['./src/test/java/org/jfree/chart/StackedAreaChartTest.java', './src/test/java/org/jfree/chart/StackedBarChartTest.java', './src/test/java/org/jfree/chart/util/LineUtilitiesTest.java', './src/test/java/org/jfree/chart/urls/TimeSeriesURLGeneratorTest.java', './src/test/java/org/jfree/chart/AreaChartTest.java', './src/test/java/org/jfree/chart/LineChartTest.java']",17,8.152682344999903,11.794372273001954,0.24099930600004882,0.13247759599994424,0,6,[],[],[],[],[],0,2.018645953999112,411.8065910639989,0,0,2,4,"[159, 239]","['./src/test/java/org/jfree/chart/renderer/category/BarRenderer3DTest.java', './src/test/java/org/jfree/chart/BarChart3DTest.java']","['./src/test/java/org/jfree/chart/LineChart3DTest.java', './src/test/java/org/jfree/chart/renderer/category/LineRenderer3DTest.java', './src/test/java/org/jfree/chart/renderer/category/StackedBarRenderer3DTest.java', './src/test/java/org/jfree/chart/StackedBarChart3DTest.java']","[161, 228, 133, 46, 80, 315]","['./src/test/java/org/jfree/chart/renderer/category/WaterfallBarRendererTest.java', './src/test/java/org/jfree/chart/ScatterPlotTest.java', './src/test/java/org/jfree/chart/title/PaintScaleLegendTest.java', './src/test/java/org/jfree/chart/axis/CategoryLabelPositionsTest.java', './src/test/java/org/jfree/chart/annotations/XYShapeAnnotationTest.java', './src/test/java/org/jfree/data/xy/XYIntervalSeriesTest.java']",7,0.1482045709990416,11.703524489999154,0.23891667699990649,0.003091445000109161,0,6,[],[],[],[],[],0,6.215045428999474,415.74996680599907,0,0
07059fb93ed38147f8ded82ec8d1bf5400be1952,359,3,"['src/test/java/org/jfree/chart/labels/StandardContourToolTipGeneratorTest.java', 'src/test/java/org/jfree/chart/entity/ContourEntityTest.java', 'src/test/java/org/jfree/chart/plot/ColorPaletteTest.java']",356,98,2,1,"[32, 118]","['./src/test/java/org/jfree/chart/labels/StandardContourToolTipGeneratorTest.java', './src/test/java/org/jfree/chart/plot/ColorPaletteTest.java']",['./src/test/java/org/jfree/chart/entity/ContourEntityTest.java'],"[65, 77, 15, 306, 59, 284]","['./src/test/java/org/jfree/chart/axis/NumberAxis3DTest.java', './src/test/java/org/jfree/chart/annotations/CategoryLineAnnotationTest.java', './src/test/java/org/jfree/chart/imagemap/DynamicDriveToolTipTagFragmentGeneratorTest.java', './src/test/java/org/jfree/data/time/TimeSeriesDataItemTest.java', './src/test/java/org/jfree/chart/axis/PeriodAxisTest.java', './src/test/java/org/jfree/data/function/PolynomialFunction2DTest.java']",16,7.500085462000698,11.714914298998337,0.2435194859999683,0.24681805699992765,0,3,[],[],[],[],[],0,1.9293320729998413,415.0358245620032,0,0,1,2,[118],['./src/test/java/org/jfree/chart/plot/ColorPaletteTest.java'],"['./src/test/java/org/jfree/chart/labels/StandardContourToolTipGeneratorTest.java', './src/test/java/org/jfree/chart/entity/ContourEntityTest.java']","[72, 9, 76, 93, 251, 221, 30]","['./src/test/java/org/jfree/chart/annotations/XYLineAnnotationTest.java', './src/test/java/org/jfree/chart/urls/CustomXYURLGeneratorTest.java', './src/test/java/org/jfree/chart/annotations/XYPolygonAnnotationTest.java', './src/test/java/org/jfree/chart/plot/dial/StandardDialFrameTest.java', './src/test/java/org/jfree/chart/LegendItemCollectionTest.java', './src/test/java/org/jfree/chart/block/EmptyBlockTest.java', './src/test/java/org/jfree/chart/labels/StandardXYToolTipGeneratorTest.java']",32,0.15462278700078969,11.7937130420014,0.23209855699997206,0.0028652120004153403,0,3,[],[],[],[],[],0,6.387055026001235,418.2917622139976,0,0
6a67a2027cb181c8d00b88145a1b4b0116c38805,348,3,"['src/test/java/org/jfree/chart/axis/CategoryAxis3DTest.java', 'src/test/java/org/jfree/chart/renderer/xy/XYLine3DRendererTest.java', 'src/test/java/org/jfree/chart/axis/NumberAxis3DTest.java']",345,98,1,2,[62],['./src/test/java/org/jfree/chart/axis/NumberAxis3DTest.java'],"['./src/test/java/org/jfree/chart/axis/CategoryAxis3DTest.java', './src/test/java/org/jfree/chart/renderer/xy/XYLine3DRendererTest.java']","[75, 12, 13, 14, 15, 236]","['./src/test/java/org/jfree/chart/annotations/XYPointerAnnotationTest.java', './src/test/java/org/jfree/chart/imagemap/OverLIBToolTipTagFragmentGeneratorTest.java', './src/test/java/org/jfree/chart/imagemap/StandardToolTipTagFragmentGeneratorTest.java', './src/test/java/org/jfree/chart/imagemap/StandardURLTagFragmentGeneratorTest.java', './src/test/java/org/jfree/chart/imagemap/DynamicDriveToolTipTagFragmentGeneratorTest.java', './src/test/java/org/jfree/chart/HashUtilitiesTest.java']",2,6.957829675000198,11.252879839999764,0.22114158400006545,0.10952663299997312,0,3,[],[],[],[],[],0,1.7704067640008816,397.9470522870006,0,0,1,2,[172],['./src/test/java/org/jfree/chart/renderer/xy/XYLine3DRendererTest.java'],"['./src/test/java/org/jfree/chart/axis/CategoryAxis3DTest.java', './src/test/java/org/jfree/chart/axis/NumberAxis3DTest.java']","[307, 348, 58, 156, 286, 319]","['./src/test/java/org/jfree/data/xy/XYIntervalSeriesTest.java', './src/test/java/org/jfree/data/KeyToGroupMapTest.java', './src/test/java/org/jfree/chart/axis/QuarterDateFormatTest.java', './src/test/java/org/jfree/chart/renderer/category/WaterfallBarRendererTest.java', './src/test/java/org/jfree/data/time/MovingAverageTest.java', './src/test/java/org/jfree/data/xy/TableXYDatasetTest.java']",10,0.14418962599938823,11.045365475000608,0.23249754400001166,0.0031797200000482917,0,3,[],[],[],[],[],0,5.742148963999512,402.9108759269993,0,0
731b3f1c598a023ce628cc1d20d3ef78e8de7102,347,2,"['src/test/java/org/jfree/chart/plot/PiePlot3DTest.java', 'src/test/java/org/jfree/chart/PieChart3DTest.java']",345,98,1,1,[229],['./src/test/java/org/jfree/chart/PieChart3DTest.java'],['./src/test/java/org/jfree/chart/plot/PiePlot3DTest.java'],"[231, 200, 143, 273, 20, 91]","['./src/test/java/org/jfree/chart/TestUtils.java', './src/test/java/org/jfree/chart/entity/TickLabelEntityTest.java', './src/test/java/org/jfree/chart/renderer/category/AbstractCategoryItemRendererTest.java', './src/test/java/org/jfree/data/function/LineFunction2DTest.java', './src/test/java/org/jfree/chart/labels/CustomXYItemLabelGeneratorTest.java', './src/test/java/org/jfree/chart/plot/dial/DialTextAnnotationTest.java']",9,6.228487007003423,10.99544428599529,0.22342262199981633,0.14684831600061443,0,2,[],[],[],[],[],0,1.73546760100362,384.5763151680012,0,0,1,1,[107],['./src/test/java/org/jfree/chart/plot/PiePlot3DTest.java'],['./src/test/java/org/jfree/chart/PieChart3DTest.java'],"[100, 135, 208, 116, 84, 253]","['./src/test/java/org/jfree/chart/plot/PolarPlotTest.java', './src/test/java/org/jfree/chart/title/TitleTest.java', './src/test/java/org/jfree/chart/block/ColorBlockTest.java', './src/test/java/org/jfree/chart/plot/PlotOrientationTest.java', './src/test/java/org/jfree/chart/plot/dial/DialCapTest.java', './src/test/java/org/jfree/data/statistics/BoxAndWhiskerItemTest.java']",28,0.13860884599853307,10.84954779400141,0.223307432999718,0.002909744000135106,0,2,[],[],[],[],[],0,5.604394182002579,387.84125218600275,0,0
ee91627a19d9bafde058ea2663dc6405f9f01e3b,353,1,['src/test/java/org/jfree/data/general/DatasetGroupTest.java'],352,98,0,1,[],[],[],[],[],0,7.857638301996303,11.52909433500281,0,0,0,1,[],[],[],[],[],0,1.9194882829979178,396.02816559799794,0,0,1,0,[269],['./src/test/java/org/jfree/data/general/DatasetGroupTest.java'],[],"[65, 289, 131, 175, 182, 250, 220]","['./src/test/java/org/jfree/chart/axis/CategoryLabelWidthTypeTest.java', './src/test/java/org/jfree/data/time/TimePeriodValuesTest.java', './src/test/java/org/jfree/chart/plot/PlotTest.java', './src/test/java/org/jfree/chart/renderer/xy/GradientXYBarPainterTest.java', './src/test/java/org/jfree/chart/renderer/xy/CandlestickRendererTest.java', './src/test/java/org/jfree/data/statistics/DefaultMultiValueCategoryDatasetTest.java', './src/test/java/org/jfree/chart/block/EmptyBlockTest.java']",6,0.1449890369995046,11.223926641000617,0.23004483400018216,0.002877284000533109,0,1,[],[],[],[],[],0,5.742543113000465,400.6972597289987,0,0
b869a3fe44d9b5e8b848d25b8061a63d3553399c,354,1,['src/test/java/org/jfree/chart/internal/StrokeMapTest.java'],353,98,1,0,[15],['./src/test/java/org/jfree/chart/internal/StrokeMapTest.java'],[],"[290, 228, 292, 200, 232, 237, 253]","['./src/test/java/org/jfree/data/time/TimePeriodValuesTest.java', './src/test/java/org/jfree/chart/StackedBarChartTest.java', './src/test/java/org/jfree/data/time/MovingAverageTest.java', './src/test/java/org/jfree/chart/renderer/RendererUtilsTest.java', './src/test/java/org/jfree/chart/TimeSeriesChartTest.java', './src/test/java/org/jfree/chart/JFreeChartTest.java', './src/test/java/org/jfree/data/statistics/RegressionTest.java']",2,6.959678756998983,11.328383675001533,0.2332052769997972,0.19381632899967371,0,1,[],[],[],[],[],0,1.7913037409980461,395.8948193059996,0,0,1,0,[15],['./src/test/java/org/jfree/chart/internal/StrokeMapTest.java'],[],"[128, 33, 129, 192, 100, 178, 247]","['./src/test/java/org/jfree/chart/needle/PlumNeedleTest.java', './src/test/java/org/jfree/chart/labels/StandardXYZToolTipGeneratorTest.java', './src/test/java/org/jfree/chart/needle/WindNeedleTest.java', './src/test/java/org/jfree/chart/renderer/xy/XYErrorRendererTest.java', './src/test/java/org/jfree/chart/plot/dial/DialTextAnnotationTest.java', './src/test/java/org/jfree/chart/renderer/xy/DeviationRendererTest.java', './src/test/java/org/jfree/data/statistics/BoxAndWhiskerCalculatorTest.java']",17,0.14303460500195797,11.300979500998437,0.23568973400051618,0.0029897339991293848,0,1,[],[],[],[],[],0,5.75515282500146,402.1827959209986,0,0
9473d89fe2e5b3c0586e502af7ecce1f7a43a3bc,361,2,"['src/test/java/org/jfree/chart/axis/ColorBarTest.java', 'src/test/java/org/jfree/chart/plot/ContourPlotTest.java']",359,98,1,1,[105],['./src/test/java/org/jfree/chart/plot/ContourPlotTest.java'],['./src/test/java/org/jfree/chart/axis/ColorBarTest.java'],"[194, 196, 337, 210, 24, 28, 63]","['./src/test/java/org/jfree/chart/renderer/xy/XYErrorRendererTest.java', './src/test/java/org/jfree/chart/renderer/xy/VectorRendererTest.java', './src/test/java/org/jfree/data/xy/XYSeriesCollectionTest.java', './src/test/java/org/jfree/chart/entity/PieSectionEntityTest.java', './src/test/java/org/jfree/chart/labels/BubbleXYItemLabelGeneratorTest.java', './src/test/java/org/jfree/chart/labels/StandardXYZToolTipGeneratorTest.java', './src/test/java/org/jfree/chart/axis/CategoryLabelWidthTypeTest.java']",30,6.574196664001647,11.86730987600049,0.2667830310001591,0.1379759199999171,0,2,[],[],[],[],[],0,1.973347692999596,415.681743741,0,0,1,1,[105],['./src/test/java/org/jfree/chart/plot/ContourPlotTest.java'],['./src/test/java/org/jfree/chart/axis/ColorBarTest.java'],"[65, 199, 243, 246, 151, 184, 63]","['./src/test/java/org/jfree/chart/axis/CategoryLabelPositionTest.java', './src/test/java/org/jfree/chart/renderer/OutlierTest.java', './src/test/java/org/jfree/chart/AreaChartTest.java', './src/test/java/org/jfree/chart/XYLineChartTest.java', './src/test/java/org/jfree/chart/renderer/category/AbstractCategoryItemRendererTest.java', './src/test/java/org/jfree/chart/renderer/xy/XYDotRendererTest.java', './src/test/java/org/jfree/chart/axis/CategoryLabelWidthTypeTest.java']",18,0.14756990200066866,11.730250809003792,0.21479841100017438,0.0025915279998116603,0,2,[],[],[],[],[],0,6.3362206609995155,418.6302169900009,0,0
1be317c64d9b5b295ca9b519f80f81779b418868,350,2,"['src/test/java/org/jfree/chart/axis/SegmentedTimelineAdditionalTest.java', 'src/test/java/org/jfree/chart/axis/SegmentedTimelineTest.java']",348,98,0,2,[],[],[],[],[],0,7.322132598000002,11.47561162800001,0,0,1,1,[53],['./src/test/java/org/jfree/chart/axis/SegmentedTimelineTest.java'],['./src/test/java/org/jfree/chart/axis/SegmentedTimelineAdditionalTest.java'],"[228, 108, 175, 82, 83, 146]","['./src/test/java/org/jfree/chart/LegendItemTest.java', './src/test/java/org/jfree/chart/plot/CombinedRangeXYPlotTest.java', './src/test/java/org/jfree/chart/renderer/xy/StandardXYItemRendererTest.java', './src/test/java/org/jfree/chart/annotations/TextAnnotationTest.java', './src/test/java/org/jfree/chart/annotations/XYTextAnnotationTest.java', './src/test/java/org/jfree/chart/renderer/category/AbstractCategoryItemRendererTest.java']",2,1.8727385710004114,403.7407964309997,8.124186357999974,0.03286623700000746,0,2,[],[],[],[],[],0,0.14874307499999517,11.253430801000007,0,0,0,2,[],[],[],[],[],0,6.19897721399979,405.85182612899996,0,0
93078512157362e7584af9a67a23a75b55b2f239,353,1,['src/test/java/org/jfree/chart/internal/PaintMapTest.java'],352,98,1,0,[14],['./src/test/java/org/jfree/chart/internal/PaintMapTest.java'],[],"[1, 162, 4, 49, 115, 93, 350]","['./src/test/java/org/jfree/chart/urls/StandardPieURLGeneratorTest.java', './src/test/java/org/jfree/chart/renderer/category/WaterfallBarRendererTest.java', './src/test/java/org/jfree/chart/urls/TimeSeriesURLGeneratorTest.java', './src/test/java/org/jfree/chart/axis/SymbolAxisTest.java', './src/test/java/org/jfree/chart/plot/CombinedDomainXYPlotTest.java', './src/test/java/org/jfree/chart/plot/dial/DialBackgroundTest.java', './src/test/java/org/jfree/data/KeyedObjects2DTest.java']",17,6.967301012000462,11.500335192999046,0.2256294569997408,0.14199013999950694,0,1,[],[],[],[],[],0,1.918899786000111,395.8694508019971,0,0,0,1,[],[],[],[],[],0,0.14122936699823185,11.203577770002084,0,0,0,1,[],[],[],[],[],0,5.835077693998755,399.80383868699664,0,0
