Parent,Total Testfiles,Total Deleted Testfiles,Deleted Testfiles,Total Preserved Testfiles,Computed Final Budget,Algorithm_FAST++_Total Detected Deleted Testfiles,Algorithm_FAST++_Total Failed To Detect Deleted Testfiles,Algorithm_FAST++_Detected Testfiles Line No,Algorithm_FAST++_Detected Testfiles,Algorithm_FAST++_Failed Detected Testfiles,Algorithm_FAST++_False Detected Testfiles Line No,Algorithm_FAST++_False Detected Testfiles,Algorithm_FAST++_Max_repetition,Algorithm_FAST++_Total execution time,Algorithm_FAST++_Total preparation time,Algorithm_FAST++_Optimal execution time,Algorithm_FAST++_Optimal preparation time,Algorithm_FAST-all_Total Detected Deleted Testfiles,Algorithm_FAST-all_Total Failed To Detect Deleted Testfiles,Algorithm_FAST-all_Detected Testfiles Line No,Algorithm_FAST-all_Detected Testfiles,Algorithm_FAST-all_Failed Detected Testfiles,Algorithm_FAST-all_False Detected Testfiles Line No,Algorithm_FAST-all_False Detected Testfiles,Algorithm_FAST-all_Max_repetition,Algorithm_FAST-all_Total execution time,Algorithm_FAST-all_Total preparation time,Algorithm_FAST-all_Optimal execution time,Algorithm_FAST-all_Optimal preparation time,Algorithm_FAST-CS_Total Detected Deleted Testfiles,Algorithm_FAST-CS_Total Failed To Detect Deleted Testfiles,Algorithm_FAST-CS_Detected Testfiles Line No,Algorithm_FAST-CS_Detected Testfiles,Algorithm_FAST-CS_Failed Detected Testfiles,Algorithm_FAST-CS_False Detected Testfiles Line No,Algorithm_FAST-CS_False Detected Testfiles,Algorithm_FAST-CS_Max_repetition,Algorithm_FAST-CS_Total execution time,Algorithm_FAST-CS_Total preparation time,Algorithm_FAST-CS_Optimal execution time,Algorithm_FAST-CS_Optimal preparation time,Algorithm_FAST-pw_Total Detected Deleted Testfiles,Algorithm_FAST-pw_Total Failed To Detect Deleted Testfiles,Algorithm_FAST-pw_Detected Testfiles Line No,Algorithm_FAST-pw_Detected Testfiles,Algorithm_FAST-pw_Failed Detected Testfiles,Algorithm_FAST-pw_False Detected Testfiles Line No,Algorithm_FAST-pw_False Detected Testfiles,Algorithm_FAST-pw_Max_repetition,Algorithm_FAST-pw_Total execution time,Algorithm_FAST-pw_Total preparation time,Algorithm_FAST-pw_Optimal execution time,Algorithm_FAST-pw_Optimal preparation time
07059fb93ed38147f8ded82ec8d1bf5400be1952,359,3,"['src/test/java/org/jfree/chart/labels/StandardContourToolTipGeneratorTest.java', 'src/test/java/org/jfree/chart/plot/ColorPaletteTest.java', 'src/test/java/org/jfree/chart/entity/ContourEntityTest.java']",356,99,0,3,[],[],[],[],[],0,7.818726991002222,11.295133143002204,0,0,1,2,[32],['./src/test/java/org/jfree/chart/labels/StandardContourToolTipGeneratorTest.java'],"['./src/test/java/org/jfree/chart/plot/ColorPaletteTest.java', './src/test/java/org/jfree/chart/entity/ContourEntityTest.java']","[355, 319]","['./src/test/java/org/jfree/data/DefaultKeyedValueTest.java', './src/test/java/org/jfree/data/xy/DefaultIntervalXYDatasetTest.java']",14,1.7551004779988943,399.3411461889991,7.954572920999453,0.032421643999441585,1,2,[210],['./src/test/java/org/jfree/chart/entity/ContourEntityTest.java'],"['./src/test/java/org/jfree/chart/labels/StandardContourToolTipGeneratorTest.java', './src/test/java/org/jfree/chart/plot/ColorPaletteTest.java']","[212, 84]","['./src/test/java/org/jfree/chart/block/AbstractBlockTest.java', './src/test/java/org/jfree/chart/annotations/XYTextAnnotationTest.java']",15,0.1468837420015916,11.306689978001486,0.2457744539997293,0.003320646999782184,0,3,[],[],[],[],[],0,4.957192692997523,402.3061283950019,0,0
731b3f1c598a023ce628cc1d20d3ef78e8de7102,347,2,"['src/test/java/org/jfree/chart/plot/PiePlot3DTest.java', 'src/test/java/org/jfree/chart/PieChart3DTest.java']",345,99,0,2,[],[],[],[],[],0,6.30103758900259,10.455949486000009,0,0,0,2,[],[],[],[],[],0,1.6757704210003794,371.6391155219999,0,0,1,1,[107],['./src/test/java/org/jfree/chart/plot/PiePlot3DTest.java'],['./src/test/java/org/jfree/chart/PieChart3DTest.java'],[122],['./src/test/java/org/jfree/chart/needle/PinNeedleTest.java'],30,0.13879651200295484,10.476215310999578,0.22332176500003698,0.0029576860001725436,0,2,[],[],[],[],[],0,5.251062848999027,373.11073161299964,0,0
293b2021b7befc0fb331c035fa5b4642da8bc1f2,356,6,"['src/test/java/org/jfree/chart/LineChart3DTest.java', 'src/test/java/org/jfree/chart/renderer/category/LineRenderer3DTest.java', 'src/test/java/org/jfree/chart/BarChart3DTest.java', 'src/test/java/org/jfree/chart/renderer/category/BarRenderer3DTest.java', 'src/test/java/org/jfree/chart/StackedBarChart3DTest.java', 'src/test/java/org/jfree/chart/renderer/category/StackedBarRenderer3DTest.java']",350,98,1,5,[159],['./src/test/java/org/jfree/chart/renderer/category/BarRenderer3DTest.java'],"['./src/test/java/org/jfree/chart/LineChart3DTest.java', './src/test/java/org/jfree/chart/renderer/category/LineRenderer3DTest.java', './src/test/java/org/jfree/chart/BarChart3DTest.java', './src/test/java/org/jfree/chart/StackedBarChart3DTest.java', './src/test/java/org/jfree/chart/renderer/category/StackedBarRenderer3DTest.java']","[322, 335, 306, 215, 155]","['./src/test/java/org/jfree/data/xy/YIntervalSeriesCollectionTest.java', './src/test/java/org/jfree/data/xy/XIntervalSeriesCollectionTest.java', './src/test/java/org/jfree/data/time/DateRangeTest.java', './src/test/java/org/jfree/chart/block/ColorBlockTest.java', './src/test/java/org/jfree/chart/renderer/category/GanttRendererTest.java']",20,7.729064120999283,11.243461303001823,0.2212465879993033,0.11146173900033318,2,4,"[159, 143]","['./src/test/java/org/jfree/chart/renderer/category/BarRenderer3DTest.java', './src/test/java/org/jfree/chart/renderer/category/StackedBarRenderer3DTest.java']","['./src/test/java/org/jfree/chart/LineChart3DTest.java', './src/test/java/org/jfree/chart/renderer/category/LineRenderer3DTest.java', './src/test/java/org/jfree/chart/BarChart3DTest.java', './src/test/java/org/jfree/chart/StackedBarChart3DTest.java']","[272, 81, 204, 21]","['./src/test/java/org/jfree/data/general/DefaultHeatMapDatasetTest.java', './src/test/java/org/jfree/chart/annotations/XYTitleAnnotationTest.java', './src/test/java/org/jfree/chart/entity/XYItemEntityTest.java', './src/test/java/org/jfree/chart/labels/SymbolicXYItemLabelGeneratorTest.java']",6,1.696742710001672,398.67026529099894,8.04219976100012,0.032324879999578116,1,5,[159],['./src/test/java/org/jfree/chart/renderer/category/BarRenderer3DTest.java'],"['./src/test/java/org/jfree/chart/LineChart3DTest.java', './src/test/java/org/jfree/chart/renderer/category/LineRenderer3DTest.java', './src/test/java/org/jfree/chart/BarChart3DTest.java', './src/test/java/org/jfree/chart/StackedBarChart3DTest.java', './src/test/java/org/jfree/chart/renderer/category/StackedBarRenderer3DTest.java']","[162, 296, 329, 335, 209]","['./src/test/java/org/jfree/chart/renderer/category/StackedAreaRendererTest.java', './src/test/java/org/jfree/data/time/MinuteTest.java', './src/test/java/org/jfree/data/xy/YIntervalTest.java', './src/test/java/org/jfree/data/xy/XIntervalSeriesCollectionTest.java', './src/test/java/org/jfree/chart/block/AbstractBlockTest.java']",1,0.13906876700184512,10.86069655600204,0.23864864999995916,0.0032938360000116518,0,6,[],[],[],[],[],0,4.878081540999119,400.3553227950015,0,0
6a67a2027cb181c8d00b88145a1b4b0116c38805,348,3,"['src/test/java/org/jfree/chart/axis/NumberAxis3DTest.java', 'src/test/java/org/jfree/chart/renderer/xy/XYLine3DRendererTest.java', 'src/test/java/org/jfree/chart/axis/CategoryAxis3DTest.java']",345,99,0,3,[],[],[],[],[],0,6.8191708379997635,10.587308963999703,0,0,1,2,[172],['./src/test/java/org/jfree/chart/renderer/xy/XYLine3DRendererTest.java'],"['./src/test/java/org/jfree/chart/axis/NumberAxis3DTest.java', './src/test/java/org/jfree/chart/axis/CategoryAxis3DTest.java']","[312, 43]","['./src/test/java/org/jfree/data/xy/XYIntervalTest.java', './src/test/java/org/jfree/chart/axis/CategoryAnchorTest.java']",20,1.689982831999714,385.8329474359998,7.843499084000086,0.030871724000007816,1,2,[62],['./src/test/java/org/jfree/chart/axis/NumberAxis3DTest.java'],"['./src/test/java/org/jfree/chart/renderer/xy/XYLine3DRendererTest.java', './src/test/java/org/jfree/chart/axis/CategoryAxis3DTest.java']","[266, 324]","['./src/test/java/org/jfree/data/general/DatasetUtilitiesTest.java', './src/test/java/org/jfree/data/xy/XYSeriesCollectionTest.java']",50,0.137769428999718,10.604289683000275,0.19585792899999888,0.0025515429999813932,0,3,[],[],[],[],[],0,4.745843547000959,388.29978673900007,0,0
1be317c64d9b5b295ca9b519f80f81779b418868,350,2,"['src/test/java/org/jfree/chart/axis/SegmentedTimelineTest.java', 'src/test/java/org/jfree/chart/axis/SegmentedTimelineAdditionalTest.java']",348,99,0,2,[],[],[],[],[],0,7.651689911999938,11.204736698999568,0,0,0,2,[],[],[],[],[],0,1.721099981999032,391.3035998409996,0,0,0,2,[],[],[],[],[],0,0.1416967840016241,11.011868172000277,0,0,0,2,[],[],[],[],[],0,4.750611620999734,392.36388059399974,0,0
b869a3fe44d9b5e8b848d25b8061a63d3553399c,354,1,['src/test/java/org/jfree/chart/internal/StrokeMapTest.java'],353,99,0,1,[],[],[],[],[],0,7.2106419019955865,10.86129767100374,0,0,0,1,[],[],[],[],[],0,1.7290904550045525,382.8570892199996,0,0,0,1,[],[],[],[],[],0,0.15104301899918937,11.412084836000759,0,0,0,1,[],[],[],[],[],0,5.215616532003878,383.95061628999974,0,0
ee91627a19d9bafde058ea2663dc6405f9f01e3b,353,1,['src/test/java/org/jfree/data/general/DatasetGroupTest.java'],352,99,0,1,[],[],[],[],[],0,6.563449472999764,10.903929683000115,0,0,0,1,[],[],[],[],[],0,1.7205532210005003,382.873676654001,0,0,0,1,[],[],[],[],[],0,0.14308440899912966,11.028631516998303,0,0,0,1,[],[],[],[],[],0,5.187255091001589,385.8632120469988,0,0
93078512157362e7584af9a67a23a75b55b2f239,353,1,['src/test/java/org/jfree/chart/internal/PaintMapTest.java'],352,99,1,0,[14],['./src/test/java/org/jfree/chart/internal/PaintMapTest.java'],[],[],[],16,6.953990443999828,10.836224841997137,0.2317649070000698,0.20598697100012942,0,1,[],[],[],[],[],0,1.719739918002233,383.3674812949994,0,0,0,1,[],[],[],[],[],0,0.14171866000197042,10.84640587099966,0,0,0,1,[],[],[],[],[],0,5.2399400890017205,382.73437249899507,0,0
9473d89fe2e5b3c0586e502af7ecce1f7a43a3bc,361,2,"['src/test/java/org/jfree/chart/axis/ColorBarTest.java', 'src/test/java/org/jfree/chart/plot/ContourPlotTest.java']",359,99,1,1,[105],['./src/test/java/org/jfree/chart/plot/ContourPlotTest.java'],['./src/test/java/org/jfree/chart/axis/ColorBarTest.java'],[3],['./src/test/java/org/jfree/chart/util/LineUtilitiesTest.java'],10,7.619395695999999,11.687093424000006,0.2212991250000007,0.015141810000000255,0,2,[],[],[],[],[],0,1.760353241000189,403.35923020099966,0,0,0,2,[],[],[],[],[],0,0.14459826700000988,11.15698518100001,0,0,0,2,[],[],[],[],[],0,5.005292629999957,404.362376098,0,0
