Parent,Total Testfiles,Total Deleted Testfiles,Total Preserved Testfiles,Computed Final Budget,Algorithm_FAST++_Total Detected Deleted Testfiles,Algorithm_FAST++_Total Failed To Detect Deleted Testfiles,Algorithm_FAST++_Detected Testfiles Line No,Algorithm_FAST++_Detected Testfiles,Algorithm_FAST++_Failed Detected Testfiles,Algorithm_FAST++_Max_repetition,Algorithm_FAST++_Total execution time,Algorithm_FAST++_Total preparation time,Algorithm_FAST-all_Total Detected Deleted Testfiles,Algorithm_FAST-all_Total Failed To Detect Deleted Testfiles,Algorithm_FAST-all_Detected Testfiles Line No,Algorithm_FAST-all_Detected Testfiles,Algorithm_FAST-all_Failed Detected Testfiles,Algorithm_FAST-all_Max_repetition,Algorithm_FAST-all_Total execution time,Algorithm_FAST-all_Total preparation time,Algorithm_FAST-CS_Total Detected Deleted Testfiles,Algorithm_FAST-CS_Total Failed To Detect Deleted Testfiles,Algorithm_FAST-CS_Detected Testfiles Line No,Algorithm_FAST-CS_Detected Testfiles,Algorithm_FAST-CS_Failed Detected Testfiles,Algorithm_FAST-CS_Max_repetition,Algorithm_FAST-CS_Total execution time,Algorithm_FAST-CS_Total preparation time,Algorithm_FAST-pw_Total Detected Deleted Testfiles,Algorithm_FAST-pw_Total Failed To Detect Deleted Testfiles,Algorithm_FAST-pw_Detected Testfiles Line No,Algorithm_FAST-pw_Detected Testfiles,Algorithm_FAST-pw_Failed Detected Testfiles,Algorithm_FAST-pw_Max_repetition,Algorithm_FAST-pw_Total execution time,Algorithm_FAST-pw_Total preparation time
cad7d128a07ce3b82a7a0dae81e2caad52915d89,292,1,291,99,0,1,[],[],[],0,2.3069553210953018,5.1211414879362565,0,1,[],[],[],0,0.4674059309181757,117.51566838496365,0,1,[],[],[],0,0.09531806599989068,5.087145029028761,0,1,[],[],[],0,2.9206378570233937,117.90826618899882
35481bda4b59b2b032216cb92f94959a8742aeef,757,1,756,99,1,0,[678],['./pmd-apex/src/test/java/net/sourceforge/pmd/lang/apex/metrics/ApexProjectMirrorTest.java'],[],19,9.06833422897762,8.81836739499704,0,1,[],[],[],0,0.40382336599577684,210.52157720599644,1,0,[678],['./pmd-apex/src/test/java/net/sourceforge/pmd/lang/apex/metrics/ApexProjectMirrorTest.java'],[],6,0.2340524289975292,8.814524618028372,0,1,[],[],[],0,20.285480858001392,212.02785635403416
4b3d58d4c98e78ab61b9b0d5c31ede6c32707715,785,2,783,99,1,1,[149],['./pmd-go/src/test/java/net/sourceforge/pmd/cpd/EdgeCasesTokenizerTest.java'],['./pmd-go/src/test/java/net/sourceforge/pmd/cpd/GoCPDTokenizerTest.java'],1,8.687001309008338,9.279728573987086,0,2,[],[],[],0,0.5304901269773836,223.4105967519863,1,1,[150],['./pmd-go/src/test/java/net/sourceforge/pmd/cpd/GoCPDTokenizerTest.java'],['./pmd-go/src/test/java/net/sourceforge/pmd/cpd/EdgeCasesTokenizerTest.java'],46,0.24483432796114357,9.361696243948245,0,2,[],[],[],0,21.5337500440437,225.24224643899652
b5299c890df4c8fc49835da5fe8a44a7424c150c,86,1,85,98,1,0,[23],['./pmd/regress/test/net/sourceforge/pmd/rules/AvoidStringLiteralsRuleTest.java'],[],10,0.1385078120219987,2.2008156619849615,1,0,[23],['./pmd/regress/test/net/sourceforge/pmd/rules/AvoidStringLiteralsRuleTest.java'],[],18,0.05145455699675949,23.728367834031815,1,0,[23],['./pmd/regress/test/net/sourceforge/pmd/rules/AvoidStringLiteralsRuleTest.java'],[],6,0.03105959800450364,2.2869990339968354,0,1,[],[],[],0,0.3650356130019645,23.746256764970894
942493051eb3deb429b7c4a755807b5a366f2bdf,766,1,765,99,1,0,[579],['./pmd-core/src/test/java/net/sourceforge/pmd/util/DateTimeUtilTest.java'],[],11,6.780674583009386,8.981740106042707,0,1,[],[],[],0,0.3500603840002441,214.64671138095582,1,0,[579],['./pmd-core/src/test/java/net/sourceforge/pmd/util/DateTimeUtilTest.java'],[],26,0.23808060699957423,9.075002052013588,0,1,[],[],[],0,20.77875231102371,216.54482052401
98d349504b82369cd9887ffe48eef5605ecb8463,237,1,236,99,1,0,[61],['./pmd/regress/test/net/sourceforge/pmd/rules/strictexception/ExceptionTypeCheckingRuleTest.java'],[],5,1.0723964120043092,4.308553363036481,0,1,[],[],[],0,0.39826706796884537,95.69465472101001,1,0,[61],['./pmd/regress/test/net/sourceforge/pmd/rules/strictexception/ExceptionTypeCheckingRuleTest.java'],[],12,0.07879350698931376,4.3370244369943975,0,1,[],[],[],0,2.0533269280131208,96.70241027500015
aedd2ce49376042e3dbdcb1d9147754214ff4697,781,1,780,99,1,0,[79],['./pmd-swift/src/test/java/net/sourceforge/pmd/cpd/Issue628Test.java'],[],13,13.755044808058301,9.2337710980064,0,1,[],[],[],0,0.36964269403688377,221.49467856502451,1,0,[79],['./pmd-swift/src/test/java/net/sourceforge/pmd/cpd/Issue628Test.java'],[],44,0.24214698600553675,9.291970649996074,0,1,[],[],[],0,21.583698649032158,222.79721675000474
08b19dbcdde5d6258515cf2620a855e7775d46ef,754,1,753,99,0,1,[],[],[],0,6.52897449403099,8.848878682998475,0,1,[],[],[],0,0.509380062976561,208.82917275196814,1,0,[480],['./pmd-java/src/test/java/net/sourceforge/pmd/lang/java/rule/JavaRuleViolationFactoryTest.java'],[],28,0.23065734100237023,8.918861072976142,0,1,[],[],[],0,19.874468679983693,210.513246798022
ae464bdb6f7ca19306fe23ff267bf7f8bb17e962,21,1,20,95,1,0,[10],['./pmd/regress/test/net/sourceforge/pmd/RuleFactoryTest.java'],[],15,0.011133986030472443,1.6305646420296398,1,0,[10],['./pmd/regress/test/net/sourceforge/pmd/RuleFactoryTest.java'],[],3,0.014124920009635389,5.932720176970179,0,1,[],[],[],0,0.011444496973126661,1.6436583119939314,0,1,[],[],[],0,0.04316294701129664,5.937719809015107
127b232f2e9e22e6ca9b7c141332f28a6abaf3eb,762,1,761,99,0,1,[],[],[],0,16.165148994992705,13.053308147005737,0,1,[],[],[],0,0.7644267969990324,321.2885468049917,1,0,[156],['./pmd-java/src/test/java/net/sourceforge/pmd/lang/java/dfa/StructureTest.java'],[],22,0.2813011070011271,9.983159408002393,0,1,[],[],[],0,40.854434824994314,402.8806561840047
